"X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll","duration"
308,"saipanforbigridl2","saipan","forbigrid","l2","y","w","diptera",1,2018-01-17,2018-01-20,3
310,"saipanforbigridl2","saipan","forbigrid","l2","b","y","diptera",1,2018-01-17,2018-01-20,3
316,"saipanforbigridl2","saipan","forbigrid","l2","w","w","diptera",1,2018-01-17,2018-01-20,3
324,"saipanforbigridl3","saipan","forbigrid","l3","y","r","diptera",1,2018-01-17,2018-01-20,3
328,"saipanforbigridl3","saipan","forbigrid","l3","w","r","diptera",1,2018-01-17,2018-01-20,3
329,"saipanforbigridl3","saipan","forbigrid","l3","b","b","diptera",1,2018-01-17,2018-01-20,3
335,"saipanforbigridl3","saipan","forbigrid","l3","r","y","diptera",1,2018-01-17,2018-01-20,3
342,"saipanladtal1","saipan","ladta","l1","r","r","diptera",1,2018-01-17,2018-01-20,3
349,"saipanladtal1","saipan","ladta","l1","b","b","diptera",1,2018-01-17,2018-01-20,3
351,"saipanladtal1","saipan","ladta","l1","w","r","diptera",1,2018-01-17,2018-01-20,3
362,"saipanladtal2","saipan","ladta","l2","w","y","diptera",1,2018-01-17,2018-01-20,3
369,"saipanladtal2","saipan","ladta","l2","r","r","diptera",1,2018-01-17,2018-01-20,3
371,"saipanladtal3","saipan","ladta","l3","r","r","diptera",1,2018-01-17,2018-01-20,3
373,"saipanladtal3","saipan","ladta","l3","r","y","diptera",1,2018-01-17,2018-01-20,3
377,"saipanladtal3","saipan","ladta","l3","b","y","diptera",1,2018-01-17,2018-01-20,3
378,"saipanladtal3","saipan","ladta","l3","w","y","diptera",1,2018-01-17,2018-01-20,3
379,"saipanladtal3","saipan","ladta","l3","y","r","diptera",1,2018-01-17,2018-01-20,3
382,"saipanladtal3","saipan","ladta","l3","w","b","diptera",1,2018-01-17,2018-01-20,3
385,"saipanladtal3","saipan","ladta","l3","y","b","diptera",1,2018-01-17,2018-01-20,3
386,"saipanladtgl2","saipan","ladtg","l2","b","y","diptera",1,2018-01-17,2018-01-20,3
391,"saipanladtgl2","saipan","ladtg","l2","r","w","diptera",1,2018-01-17,2018-01-20,3
395,"saipanladtgl2","saipan","ladtg","l2","y","w","diptera",1,2018-01-17,2018-01-20,3
400,"saipanladtgl2","saipan","ladtg","l2","r","r","diptera",1,2018-01-17,2018-01-20,3
401,"saipanladtgl2","saipan","ladtg","l2","y","r","diptera",1,2018-01-17,2018-01-20,3
405,"saipanmtrll1","saipan","mtrl","l1","w","r","diptera",1,2018-01-17,2018-01-20,3
407,"saipanmtrll1","saipan","mtrl","l1","r","b","diptera",1,2018-01-17,2018-01-20,3
408,"saipanmtrll1","saipan","mtrl","l1","r","w","diptera",1,2018-01-17,2018-01-20,3
418,"saipanmtrll2","saipan","mtrl","l2","r","r","diptera",1,2018-01-17,2018-01-20,3
422,"saipanmtrll2","saipan","mtrl","l2","w","r","diptera",1,2018-01-17,2018-01-20,3
424,"saipanmtrll2","saipan","mtrl","l2","w","w","diptera",1,2018-01-17,2018-01-20,3
433,"saipanmtrll2","saipan","mtrl","l2","y","b","diptera",1,2018-01-17,2018-01-20,3
434,"saipanmtrll3","saipan","mtrl","l3","r","r","diptera",1,2018-01-17,2018-01-20,3
443,"saipanmtrll3","saipan","mtrl","l3","y","r","diptera",1,2018-01-17,2018-01-20,3
507,"guamnblasl1","guam","nblas","l1","y","y","hemiptera",1,2018-01-12,2018-01-15,3
540,"guamnblasl3","guam","nblas","l3","y","y","hemiptera",1,2018-01-12,2018-01-15,3
628,"guamritil3","guam","riti","l3","b","y","hemiptera",1,2018-01-12,2018-01-15,3
682,"guamsblasl3","guam","sblas","l3","w","r","hemiptera",1,2018-01-12,2018-01-15,3
693,"saipanforbial1","saipan","forbia","l1","y","r","hemiptera",1,2018-01-17,2018-01-20,3
701,"saipanforbial1","saipan","forbia","l1","w","w","hemiptera",1,2018-01-17,2018-01-20,3
703,"saipanforbial1","saipan","forbia","l1","w","b","hemiptera",1,2018-01-17,2018-01-20,3
704,"saipanforbial1","saipan","forbia","l1","r","y","hemiptera",1,2018-01-17,2018-01-20,3
714,"saipanforbial2","saipan","forbia","l2","b","r","hemiptera",1,2018-01-17,2018-01-20,3
716,"saipanforbial2","saipan","forbia","l2","w","b","hemiptera",1,2018-01-17,2018-01-20,3
719,"saipanforbial2","saipan","forbia","l2","r","y","hemiptera",1,2018-01-17,2018-01-20,3
725,"saipanforbial3","saipan","forbia","l3","r","w","hemiptera",1,2018-01-17,2018-01-20,3
726,"saipanforbial3","saipan","forbia","l3","r","r","hemiptera",1,2018-01-17,2018-01-20,3
727,"saipanforbial3","saipan","forbia","l3","w","y","hemiptera",1,2018-01-17,2018-01-20,3
728,"saipanforbial3","saipan","forbia","l3","w","b","hemiptera",1,2018-01-17,2018-01-20,3
731,"saipanforbial3","saipan","forbia","l3","w","r","hemiptera",1,2018-01-17,2018-01-20,3
733,"saipanforbial3","saipan","forbia","l3","b","b","hemiptera",1,2018-01-17,2018-01-20,3
734,"saipanforbial3","saipan","forbia","l3","b","r","hemiptera",1,2018-01-17,2018-01-20,3
736,"saipanforbial3","saipan","forbia","l3","y","b","hemiptera",1,2018-01-17,2018-01-20,3
738,"saipanforbial3","saipan","forbia","l3","y","r","hemiptera",1,2018-01-17,2018-01-20,3
741,"saipanforbigridl1","saipan","forbigrid","l1","y","w","hemiptera",1,2018-01-17,2018-01-20,3
759,"saipanforbigridl2","saipan","forbigrid","l2","b","b","hemiptera",1,2018-01-17,2018-01-20,3
760,"saipanforbigridl2","saipan","forbigrid","l2","b","w","hemiptera",1,2018-01-17,2018-01-20,3
768,"saipanforbigridl2","saipan","forbigrid","l2","r","w","hemiptera",1,2018-01-17,2018-01-20,3
771,"saipanforbigridl3","saipan","forbigrid","l3","y","y","hemiptera",1,2018-01-17,2018-01-20,3
777,"saipanforbigridl3","saipan","forbigrid","l3","b","b","hemiptera",1,2018-01-17,2018-01-20,3
779,"saipanforbigridl3","saipan","forbigrid","l3","w","y","hemiptera",1,2018-01-17,2018-01-20,3
781,"saipanforbigridl3","saipan","forbigrid","l3","y","b","hemiptera",1,2018-01-17,2018-01-20,3
782,"saipanforbigridl3","saipan","forbigrid","l3","w","b","hemiptera",1,2018-01-17,2018-01-20,3
788,"saipanladtal1","saipan","ladta","l1","y","w","hemiptera",1,2018-01-17,2018-01-20,3
797,"saipanladtal1","saipan","ladta","l1","b","b","hemiptera",1,2018-01-17,2018-01-20,3
801,"saipanladtal1","saipan","ladta","l1","r","y","hemiptera",1,2018-01-17,2018-01-20,3
806,"saipanladtal2","saipan","ladta","l2","b","y","hemiptera",1,2018-01-17,2018-01-20,3
810,"saipanladtal2","saipan","ladta","l2","w","y","hemiptera",1,2018-01-17,2018-01-20,3
811,"saipanladtal2","saipan","ladta","l2","w","b","hemiptera",1,2018-01-17,2018-01-20,3
818,"saipanladtal3","saipan","ladta","l3","r","w","hemiptera",1,2018-01-17,2018-01-20,3
834,"saipanladtgl2","saipan","ladtg","l2","b","y","hemiptera",1,2018-01-17,2018-01-20,3
840,"saipanladtgl2","saipan","ladtg","l2","w","y","hemiptera",1,2018-01-17,2018-01-20,3
841,"saipanladtgl2","saipan","ladtg","l2","b","w","hemiptera",1,2018-01-17,2018-01-20,3
842,"saipanladtgl2","saipan","ladtg","l2","y","b","hemiptera",1,2018-01-17,2018-01-20,3
852,"saipanmtrll1","saipan","mtrl","l1","w","w","hemiptera",1,2018-01-17,2018-01-20,3
867,"saipanmtrll2","saipan","mtrl","l2","r","w","hemiptera",1,2018-01-17,2018-01-20,3
868,"saipanmtrll2","saipan","mtrl","l2","r","b","hemiptera",1,2018-01-17,2018-01-20,3
873,"saipanmtrll2","saipan","mtrl","l2","w","b","hemiptera",1,2018-01-17,2018-01-20,3
875,"saipanmtrll2","saipan","mtrl","l2","w","y","hemiptera",1,2018-01-17,2018-01-20,3
877,"saipanmtrll2","saipan","mtrl","l2","b","y","hemiptera",1,2018-01-17,2018-01-20,3
878,"saipanmtrll2","saipan","mtrl","l2","b","w","hemiptera",1,2018-01-17,2018-01-20,3
879,"saipanmtrll2","saipan","mtrl","l2","y","y","hemiptera",1,2018-01-17,2018-01-20,3
888,"saipanmtrll3","saipan","mtrl","l3","w","r","hemiptera",1,2018-01-17,2018-01-20,3
890,"saipanmtrll3","saipan","mtrl","l3","b","y","hemiptera",1,2018-01-17,2018-01-20,3
894,"saipanmtrll3","saipan","mtrl","l3","w","b","hemiptera",1,2018-01-17,2018-01-20,3
895,"saipanmtrll3","saipan","mtrl","l3","b","r","hemiptera",1,2018-01-17,2018-01-20,3
897,"guamanaol1","guam","anao","l1","b","y","coleoptera",1,2018-01-12,2018-01-15,3
900,"guamanaol1","guam","anao","l1","y","r","coleoptera",1,2018-01-12,2018-01-15,3
905,"guamanaol1","guam","anao","l1","b","b","coleoptera",1,2018-01-12,2018-01-15,3
906,"guamanaol1","guam","anao","l1","b","r","coleoptera",1,2018-01-12,2018-01-15,3
908,"guamanaol1","guam","anao","l1","y","y","coleoptera",1,2018-01-12,2018-01-15,3
911,"guamanaol1","guam","anao","l1","r","r","coleoptera",1,2018-01-12,2018-01-15,3
918,"guamanaol2","guam","anao","l2","r","w","coleoptera",1,2018-01-12,2018-01-15,3
923,"guamanaol2","guam","anao","l2","w","r","coleoptera",1,2018-01-12,2018-01-15,3
927,"guamanaol2","guam","anao","l2","r","r","coleoptera",1,2018-01-12,2018-01-15,3
929,"guamanaol3","guam","anao","l3","y","y","coleoptera",1,2018-01-12,2018-01-15,3
939,"guamanaol3","guam","anao","l3","b","r","coleoptera",1,2018-01-12,2018-01-15,3
942,"guamanaol3","guam","anao","l3","w","r","coleoptera",1,2018-01-12,2018-01-15,3
950,"guamnblasl1","guam","nblas","l1","b","b","coleoptera",1,2018-01-12,2018-01-15,3
963,"guamnblasl2","guam","nblas","l2","r","w","coleoptera",1,2018-01-12,2018-01-15,3
973,"guamnblasl2","guam","nblas","l2","b","w","coleoptera",1,2018-01-12,2018-01-15,3
979,"guamnblasl3","guam","nblas","l3","r","b","coleoptera",1,2018-01-12,2018-01-15,3
988,"guamnblasl3","guam","nblas","l3","y","y","coleoptera",1,2018-01-12,2018-01-15,3
999,"guamracetrackl1","guam","racetrack","l1","r","y","coleoptera",1,2018-01-12,2018-01-15,3
1008,"guamracetrackl1","guam","racetrack","l1","y","b","coleoptera",1,2018-01-12,2018-01-15,3
1016,"guamracetrackl2","guam","racetrack","l2","y","w","coleoptera",1,2018-01-12,2018-01-15,3
1021,"guamracetrackl2","guam","racetrack","l2","w","y","coleoptera",1,2018-01-12,2018-01-15,3
1041,"guamritil1","guam","riti","l1","w","b","coleoptera",1,2018-01-12,2018-01-15,3
1047,"guamritil1","guam","riti","l1","y","w","coleoptera",1,2018-01-12,2018-01-15,3
1048,"guamritil1","guam","riti","l1","w","r","coleoptera",1,2018-01-12,2018-01-15,3
1061,"guamritil2","guam","riti","l2","b","w","coleoptera",1,2018-01-12,2018-01-15,3
1087,"guamritil3","guam","riti","l3","w","w","coleoptera",1,2018-01-12,2018-01-15,3
1097,"guamsblasl1","guam","sblas","l1","w","b","coleoptera",1,2018-01-12,2018-01-15,3
1117,"guamsblasl2","guam","sblas","l2","b","b","coleoptera",1,2018-01-12,2018-01-15,3
1130,"guamsblasl3","guam","sblas","l3","w","r","coleoptera",1,2018-01-12,2018-01-15,3
1132,"guamsblasl3","guam","sblas","l3","w","y","coleoptera",1,2018-01-12,2018-01-15,3
1142,"saipanforbial1","saipan","forbia","l1","r","r","coleoptera",1,2018-01-17,2018-01-20,3
1143,"saipanforbial1","saipan","forbia","l1","r","w","coleoptera",1,2018-01-17,2018-01-20,3
1159,"saipanforbial2","saipan","forbia","l2","b","y","coleoptera",1,2018-01-17,2018-01-20,3
1160,"saipanforbial2","saipan","forbia","l2","b","b","coleoptera",1,2018-01-17,2018-01-20,3
1166,"saipanforbial2","saipan","forbia","l2","w","r","coleoptera",1,2018-01-17,2018-01-20,3
1167,"saipanforbial2","saipan","forbia","l2","r","y","coleoptera",1,2018-01-17,2018-01-20,3
1170,"saipanforbial2","saipan","forbia","l2","r","r","coleoptera",1,2018-01-17,2018-01-20,3
1176,"saipanforbial3","saipan","forbia","l3","w","b","coleoptera",1,2018-01-17,2018-01-20,3
1179,"saipanforbial3","saipan","forbia","l3","w","r","coleoptera",1,2018-01-17,2018-01-20,3
1182,"saipanforbial3","saipan","forbia","l3","b","r","coleoptera",1,2018-01-17,2018-01-20,3
1184,"saipanforbial3","saipan","forbia","l3","y","b","coleoptera",1,2018-01-17,2018-01-20,3
1189,"saipanforbigridl1","saipan","forbigrid","l1","y","w","coleoptera",1,2018-01-17,2018-01-20,3
1202,"saipanforbigridl2","saipan","forbigrid","l2","y","y","coleoptera",1,2018-01-17,2018-01-20,3
1203,"saipanforbigridl2","saipan","forbigrid","l2","y","b","coleoptera",1,2018-01-17,2018-01-20,3
1209,"saipanforbigridl2","saipan","forbigrid","l2","b","r","coleoptera",1,2018-01-17,2018-01-20,3
1211,"saipanforbigridl2","saipan","forbigrid","l2","w","b","coleoptera",1,2018-01-17,2018-01-20,3
1215,"saipanforbigridl2","saipan","forbigrid","l2","r","b","coleoptera",1,2018-01-17,2018-01-20,3
1219,"saipanforbigridl3","saipan","forbigrid","l3","y","y","coleoptera",1,2018-01-17,2018-01-20,3
1223,"saipanforbigridl3","saipan","forbigrid","l3","b","y","coleoptera",1,2018-01-17,2018-01-20,3
1225,"saipanforbigridl3","saipan","forbigrid","l3","b","b","coleoptera",1,2018-01-17,2018-01-20,3
1229,"saipanforbigridl3","saipan","forbigrid","l3","y","b","coleoptera",1,2018-01-17,2018-01-20,3
1233,"saipanforbigridl3","saipan","forbigrid","l3","r","b","coleoptera",1,2018-01-17,2018-01-20,3
1240,"saipanladtal1","saipan","ladta","l1","b","y","coleoptera",1,2018-01-17,2018-01-20,3
1254,"saipanladtal2","saipan","ladta","l2","b","y","coleoptera",1,2018-01-17,2018-01-20,3
1258,"saipanladtal2","saipan","ladta","l2","w","y","coleoptera",1,2018-01-17,2018-01-20,3
1269,"saipanladtal3","saipan","ladta","l3","r","y","coleoptera",1,2018-01-17,2018-01-20,3
1274,"saipanladtal3","saipan","ladta","l3","w","y","coleoptera",1,2018-01-17,2018-01-20,3
1276,"saipanladtal3","saipan","ladta","l3","w","r","coleoptera",1,2018-01-17,2018-01-20,3
1284,"saipanladtgl2","saipan","ladtg","l2","r","b","coleoptera",1,2018-01-17,2018-01-20,3
1300,"saipanmtrll1","saipan","mtrl","l1","w","w","coleoptera",1,2018-01-17,2018-01-20,3
1305,"saipanmtrll1","saipan","mtrl","l1","r","r","coleoptera",1,2018-01-17,2018-01-20,3
1306,"saipanmtrll1","saipan","mtrl","l1","b","b","coleoptera",1,2018-01-17,2018-01-20,3
1309,"saipanmtrll1","saipan","mtrl","l1","b","y","coleoptera",1,2018-01-17,2018-01-20,3
1312,"saipanmtrll1","saipan","mtrl","l1","y","w","coleoptera",1,2018-01-17,2018-01-20,3
1317,"saipanmtrll2","saipan","mtrl","l2","r","y","coleoptera",1,2018-01-17,2018-01-20,3
1318,"saipanmtrll2","saipan","mtrl","l2","w","r","coleoptera",1,2018-01-17,2018-01-20,3
1323,"saipanmtrll2","saipan","mtrl","l2","w","y","coleoptera",1,2018-01-17,2018-01-20,3
1331,"saipanmtrll3","saipan","mtrl","l3","y","y","coleoptera",1,2018-01-17,2018-01-20,3
1333,"saipanmtrll3","saipan","mtrl","l3","b","b","coleoptera",1,2018-01-17,2018-01-20,3
1339,"saipanmtrll3","saipan","mtrl","l3","y","r","coleoptera",1,2018-01-17,2018-01-20,3
1348,"guamanaol1","guam","anao","l1","y","r","formicidae",1,2018-01-12,2018-01-15,3
1351,"guamanaol1","guam","anao","l1","w","y","formicidae",1,2018-01-12,2018-01-15,3
1353,"guamanaol1","guam","anao","l1","b","b","formicidae",1,2018-01-12,2018-01-15,3
1354,"guamanaol1","guam","anao","l1","b","r","formicidae",1,2018-01-12,2018-01-15,3
1356,"guamanaol1","guam","anao","l1","y","y","formicidae",1,2018-01-12,2018-01-15,3
1358,"guamanaol1","guam","anao","l1","w","r","formicidae",1,2018-01-12,2018-01-15,3
1359,"guamanaol1","guam","anao","l1","r","r","formicidae",1,2018-01-12,2018-01-15,3
1361,"guamanaol2","guam","anao","l2","b","y","formicidae",1,2018-01-12,2018-01-15,3
1370,"guamanaol2","guam","anao","l2","y","w","formicidae",1,2018-01-12,2018-01-15,3
1371,"guamanaol2","guam","anao","l2","w","r","formicidae",1,2018-01-12,2018-01-15,3
1376,"guamanaol2","guam","anao","l2","y","r","formicidae",1,2018-01-12,2018-01-15,3
1381,"guamanaol3","guam","anao","l3","r","r","formicidae",1,2018-01-12,2018-01-15,3
1386,"guamanaol3","guam","anao","l3","b","y","formicidae",1,2018-01-12,2018-01-15,3
1389,"guamanaol3","guam","anao","l3","r","y","formicidae",1,2018-01-12,2018-01-15,3
1397,"guamnblasl1","guam","nblas","l1","b","r","formicidae",1,2018-01-12,2018-01-15,3
1407,"guamnblasl1","guam","nblas","l1","w","y","formicidae",1,2018-01-12,2018-01-15,3
1409,"guamnblasl2","guam","nblas","l2","r","y","formicidae",1,2018-01-12,2018-01-15,3
1417,"guamnblasl2","guam","nblas","l2","w","r","formicidae",1,2018-01-12,2018-01-15,3
1421,"guamnblasl2","guam","nblas","l2","b","w","formicidae",1,2018-01-12,2018-01-15,3
1422,"guamnblasl2","guam","nblas","l2","b","r","formicidae",1,2018-01-12,2018-01-15,3
1425,"guamnblasl3","guam","nblas","l3","r","r","formicidae",1,2018-01-12,2018-01-15,3
1426,"guamnblasl3","guam","nblas","l3","r","w","formicidae",1,2018-01-12,2018-01-15,3
1427,"guamnblasl3","guam","nblas","l3","r","b","formicidae",1,2018-01-12,2018-01-15,3
1428,"guamnblasl3","guam","nblas","l3","r","y","formicidae",1,2018-01-12,2018-01-15,3
1433,"guamnblasl3","guam","nblas","l3","y","r","formicidae",1,2018-01-12,2018-01-15,3
1435,"guamnblasl3","guam","nblas","l3","y","b","formicidae",1,2018-01-12,2018-01-15,3
1438,"guamnblasl3","guam","nblas","l3","b","w","formicidae",1,2018-01-12,2018-01-15,3
1456,"guamracetrackl1","guam","racetrack","l1","y","b","formicidae",1,2018-01-12,2018-01-15,3
1459,"guamracetrackl2","guam","racetrack","l2","b","b","formicidae",1,2018-01-12,2018-01-15,3
1462,"guamracetrackl2","guam","racetrack","l2","y","y","formicidae",1,2018-01-12,2018-01-15,3
1473,"guamracetrackl3","guam","racetrack","l3","r","r","formicidae",1,2018-01-12,2018-01-15,3
1475,"guamracetrackl3","guam","racetrack","l3","y","r","formicidae",1,2018-01-12,2018-01-15,3
1476,"guamracetrackl3","guam","racetrack","l3","y","w","formicidae",1,2018-01-12,2018-01-15,3
1479,"guamracetrackl3","guam","racetrack","l3","w","b","formicidae",1,2018-01-12,2018-01-15,3
1481,"guamracetrackl3","guam","racetrack","l3","b","b","formicidae",1,2018-01-12,2018-01-15,3
1486,"guamracetrackl3","guam","racetrack","l3","w","r","formicidae",1,2018-01-12,2018-01-15,3
1491,"guamritil1","guam","riti","l1","y","y","formicidae",1,2018-01-12,2018-01-15,3
1493,"guamritil1","guam","riti","l1","r","y","formicidae",1,2018-01-12,2018-01-15,3
1495,"guamritil1","guam","riti","l1","y","w","formicidae",1,2018-01-12,2018-01-15,3
1499,"guamritil1","guam","riti","l1","b","r","formicidae",1,2018-01-12,2018-01-15,3
1506,"guamritil2","guam","riti","l2","w","r","formicidae",1,2018-01-12,2018-01-15,3
1507,"guamritil2","guam","riti","l2","w","w","formicidae",1,2018-01-12,2018-01-15,3
1509,"guamritil2","guam","riti","l2","b","w","formicidae",1,2018-01-12,2018-01-15,3
1517,"guamritil2","guam","riti","l2","y","b","formicidae",1,2018-01-12,2018-01-15,3
1524,"guamritil3","guam","riti","l3","b","y","formicidae",1,2018-01-12,2018-01-15,3
1529,"guamritil3","guam","riti","l3","r","b","formicidae",1,2018-01-12,2018-01-15,3
1532,"guamritil3","guam","riti","l3","w","b","formicidae",1,2018-01-12,2018-01-15,3
1551,"guamsblasl1","guam","sblas","l1","y","r","formicidae",1,2018-01-12,2018-01-15,3
1564,"guamsblasl2","guam","sblas","l2","b","w","formicidae",1,2018-01-12,2018-01-15,3
1566,"guamsblasl2","guam","sblas","l2","b","r","formicidae",1,2018-01-12,2018-01-15,3
1572,"guamsblasl3","guam","sblas","l3","r","y","formicidae",1,2018-01-12,2018-01-15,3
1579,"guamsblasl3","guam","sblas","l3","w","b","formicidae",1,2018-01-12,2018-01-15,3
1591,"saipanforbial1","saipan","forbia","l1","r","w","formicidae",1,2018-01-17,2018-01-20,3
1599,"saipanforbial1","saipan","forbia","l1","w","b","formicidae",1,2018-01-17,2018-01-20,3
1602,"saipanforbial1","saipan","forbia","l1","r","b","formicidae",1,2018-01-17,2018-01-20,3
1608,"saipanforbial2","saipan","forbia","l2","b","b","formicidae",1,2018-01-17,2018-01-20,3
1610,"saipanforbial2","saipan","forbia","l2","b","r","formicidae",1,2018-01-17,2018-01-20,3
1612,"saipanforbial2","saipan","forbia","l2","w","b","formicidae",1,2018-01-17,2018-01-20,3
1613,"saipanforbial2","saipan","forbia","l2","w","w","formicidae",1,2018-01-17,2018-01-20,3
1614,"saipanforbial2","saipan","forbia","l2","w","r","formicidae",1,2018-01-17,2018-01-20,3
1617,"saipanforbial2","saipan","forbia","l2","r","w","formicidae",1,2018-01-17,2018-01-20,3
1632,"saipanforbial3","saipan","forbia","l3","y","b","formicidae",1,2018-01-17,2018-01-20,3
1633,"saipanforbial3","saipan","forbia","l3","y","w","formicidae",1,2018-01-17,2018-01-20,3
1640,"saipanforbigridl1","saipan","forbigrid","l1","r","w","formicidae",1,2018-01-17,2018-01-20,3
1647,"saipanforbigridl1","saipan","forbigrid","l1","r","b","formicidae",1,2018-01-17,2018-01-20,3
1653,"saipanforbigridl2","saipan","forbigrid","l2","y","r","formicidae",1,2018-01-17,2018-01-20,3
1663,"saipanforbigridl2","saipan","forbigrid","l2","r","b","formicidae",1,2018-01-17,2018-01-20,3
1666,"saipanforbigridl3","saipan","forbigrid","l3","b","w","formicidae",1,2018-01-17,2018-01-20,3
1672,"saipanforbigridl3","saipan","forbigrid","l3","w","r","formicidae",1,2018-01-17,2018-01-20,3
1677,"saipanforbigridl3","saipan","forbigrid","l3","y","b","formicidae",1,2018-01-17,2018-01-20,3
1680,"saipanforbigridl3","saipan","forbigrid","l3","y","w","formicidae",1,2018-01-17,2018-01-20,3
1682,"saipanladtal1","saipan","ladta","l1","y","y","formicidae",1,2018-01-17,2018-01-20,3
